order_id,traveler_id,order_date,reason,destination_country_id,execution_date,status,voluntary_departure
7581,44315,2025-11-25,Visa Overstay,1,2025-12-22,Executed,1
7582,131321,2025-07-09,Unauthorized Work,1,2025-08-03,Executed,0
7583,110073,2025-06-10,Visa Overstay,5,,Cancelled,0
7584,91342,2025-07-21,Other,42,,Stayed,0
7585,10849,2025-08-21,Trafficking Involvement,1,2025-09-03,Executed,0
7586,66097,2025-03-11,Failed Asylum,1,2025-03-30,Executed,0
7587,114750,2025-05-11,Visa Overstay,19,2025-06-25,Executed,0
7588,117215,2025-04-13,Unauthorized Work,1,,Appealed,0
7589,47265,2025-02-02,Security Threat,17,,Issued,0
7590,75728,2025-01-01,Failed Asylum,22,,Issued,0
7591,15994,2025-05-28,Failed Asylum,3,,Appealed,0
7592,8576,2025-09-09,Fraudulent Documents,48,,Issued,0
7593,85080,2025-10-08,Criminal Offense,22,2025-10-16,Executed,0
7594,45088,2025-12-09,Visa Overstay,16,,Issued,0
7595,64152,2025-09-02,Other,3,,Cancelled,0
7596,148540,2025-02-09,Security Threat,3,,Appealed,0
7597,125286,2025-09-27,Failed Asylum,3,2025-12-23,Executed,0
7598,111480,2025-10-24,Failed Asylum,23,2025-11-23,Executed,0
7599,96382,2025-01-10,Criminal Offense,1,,Issued,0
7600,114695,2025-03-11,Other,1,2025-03-19,Executed,0
7601,91667,2025-07-07,Fraudulent Documents,16,,Issued,0
7602,132689,2025-02-10,Visa Overstay,2,,Appealed,0
7603,131535,2025-08-21,Unauthorized Work,1,,Appealed,0
7604,109345,2025-07-07,Trafficking Involvement,5,,Cancelled,0
7605,96104,2025-02-27,Visa Overstay,6,,Appealed,0
7606,104169,2025-02-10,Security Threat,17,,Stayed,0
7607,72525,2025-02-07,Failed Asylum,3,2025-04-03,Executed,0
7608,132255,2025-01-21,Visa Overstay,3,2025-02-04,Executed,1
7609,141441,2025-08-05,Failed Asylum,3,2025-10-01,Executed,0
7610,57958,2025-04-18,Criminal Offense,48,,Issued,0
7611,32739,2025-03-17,Failed Asylum,3,2025-06-09,Executed,0
7612,50516,2025-03-13,Fraudulent Documents,27,2025-03-26,Executed,0
7613,138570,2025-01-17,Failed Asylum,23,2025-02-11,Executed,0
7614,18066,2025-09-21,Visa Overstay,1,2025-12-07,Executed,1
7615,108654,2025-07-25,Security Threat,17,,Appealed,0
7616,131081,2025-08-22,Failed Asylum,17,,Issued,0
7617,37542,2025-01-24,Fraudulent Documents,3,,Stayed,0
7618,83323,2025-10-19,Visa Overstay,2,,Stayed,0
7619,25375,2025-09-27,Trafficking Involvement,2,2025-12-16,Executed,0
7620,91679,2025-06-28,Failed Asylum,18,2025-07-16,Executed,0
7621,81614,2025-02-19,Trafficking Involvement,1,2025-04-03,Executed,0
7622,34025,2025-07-12,Failed Asylum,3,,Cancelled,0
7623,4710,2025-04-27,Visa Overstay,3,2025-05-05,Executed,0
7624,37896,2025-11-14,Failed Asylum,3,,Appealed,1
7625,67870,2025-02-17,Other,2,2025-05-08,Executed,1
7626,45401,2025-06-14,Failed Asylum,42,,Stayed,0
7627,50576,2025-08-18,Visa Overstay,16,,Issued,1
7628,36995,2025-05-27,Fraudulent Documents,19,,Appealed,0
7629,99341,2025-10-17,Visa Overstay,3,,Issued,0
7630,98471,2025-04-04,Failed Asylum,18,,Issued,0
7631,130857,2025-06-04,Trafficking Involvement,22,2025-07-18,Executed,0
7632,71241,2025-05-10,Failed Asylum,3,2025-07-13,Executed,0
7633,72875,2025-11-16,Visa Overstay,26,,Appealed,0
7634,89942,2025-08-01,Unauthorized Work,1,,Cancelled,0
7635,40738,2025-07-08,Failed Asylum,42,,Appealed,0
7636,9381,2025-06-08,Failed Asylum,19,,Stayed,0
7637,51148,2025-06-11,Unauthorized Work,18,,Cancelled,0
7638,34546,2025-02-22,Failed Asylum,3,2025-03-21,Executed,0
7639,149290,2025-07-04,Unauthorized Work,1,2025-08-26,Executed,1
7640,125784,2025-11-12,Visa Overstay,12,,Stayed,1
7641,98740,2025-08-21,Visa Overstay,1,2025-10-11,Executed,0
7642,82289,2025-09-07,Security Threat,18,,Issued,0
7643,89959,2025-07-28,Visa Overstay,20,,Appealed,0
7644,34632,2025-04-14,Fraudulent Documents,26,2025-04-23,Executed,0
7645,102044,2025-04-21,Visa Overstay,3,,Appealed,0
7646,8125,2025-10-02,Failed Asylum,3,2025-10-29,Executed,0
7647,57532,2025-08-13,Visa Overstay,3,,Cancelled,0
7648,74684,2025-07-19,Visa Overstay,3,2025-08-22,Executed,0
7649,124204,2025-04-22,Failed Asylum,3,,Stayed,0
7650,30146,2025-01-23,Visa Overstay,3,2025-04-10,Executed,0
7651,130378,2025-09-06,Unauthorized Work,17,,Cancelled,0
7652,111501,2025-02-26,Visa Overstay,1,,Appealed,1
7653,111767,2025-02-06,Failed Asylum,16,,Stayed,0
7654,128117,2025-05-25,Criminal Offense,2,,Cancelled,0
7655,25687,2025-07-10,Visa Overstay,18,,Stayed,0
7656,37829,2025-11-21,Failed Asylum,3,,Issued,0
7657,94134,2025-08-16,Fraudulent Documents,27,,Issued,0
7658,14841,2025-11-13,Visa Overstay,2,,Appealed,0
7659,75816,2025-07-03,Failed Asylum,23,2025-08-05,Executed,0
7660,131343,2025-09-08,Visa Overstay,1,,Cancelled,1
7661,137973,2025-05-11,Trafficking Involvement,17,2025-07-07,Executed,0
7662,82743,2025-10-10,Failed Asylum,2,2025-11-16,Executed,0
7663,130801,2025-07-23,Visa Overstay,1,2025-09-14,Executed,0
7664,39680,2025-07-11,Unauthorized Work,1,2025-07-23,Executed,0
7665,88330,2025-12-23,Visa Overstay,43,,Issued,0
7666,137786,2025-05-11,Failed Asylum,3,,Appealed,0
7667,149942,2025-07-11,Failed Asylum,3,2025-08-24,Executed,0
7668,11905,2025-04-11,Visa Overstay,1,2025-06-14,Executed,0
7669,131255,2025-02-08,Failed Asylum,3,2025-04-06,Executed,0
7670,91863,2025-04-23,Visa Overstay,41,2025-07-06,Executed,0
7671,20283,2025-02-09,Other,18,,Cancelled,1
7672,38166,2025-12-20,Criminal Offense,5,,Issued,0
7673,64445,2025-09-17,Other,3,2025-11-21,Executed,0
7674,131960,2025-07-21,Unauthorized Work,1,,Stayed,0
7675,133159,2025-08-01,Visa Overstay,3,2025-08-26,Executed,1
7676,34705,2025-07-08,Failed Asylum,17,,Appealed,1
7677,110055,2025-11-15,Criminal Offense,3,,Appealed,0
7678,84157,2025-03-13,Visa Overstay,48,2025-05-17,Executed,0
7679,116069,2025-02-26,Visa Overstay,20,2025-03-09,Executed,0
7680,108572,2025-09-19,Trafficking Involvement,2,,Stayed,0
7681,90719,2025-07-26,Visa Overstay,5,,Appealed,0
7682,1066,2025-01-02,Failed Asylum,3,,Stayed,0
7683,87305,2025-09-04,Visa Overstay,16,2025-11-26,Executed,1
7684,120973,2025-11-10,Security Threat,1,2025-12-03,Executed,0
7685,98633,2025-06-02,Trafficking Involvement,42,,Stayed,0
7686,144389,2025-09-27,Failed Asylum,19,,Issued,0
7687,134628,2025-10-01,Unauthorized Work,3,,Appealed,0
7688,46475,2025-12-28,Failed Asylum,19,,Issued,0
7689,49347,2025-09-27,Trafficking Involvement,1,,Appealed,0
7690,79070,2025-10-25,Failed Asylum,16,,Issued,0
7691,96108,2025-09-21,Criminal Offense,1,,Issued,0
7692,41300,2025-02-12,Trafficking Involvement,1,,Issued,0
7693,65728,2025-01-05,Failed Asylum,17,,Cancelled,0
7694,42286,2025-06-24,Unauthorized Work,1,2025-09-19,Executed,0
7695,27680,2025-02-15,Failed Asylum,3,,Cancelled,0
7696,2126,2025-06-28,Failed Asylum,24,2025-07-23,Executed,0
7697,6249,2025-12-25,Visa Overstay,22,,Issued,0
7698,13300,2025-04-26,Visa Overstay,6,,Issued,1
7699,135762,2025-06-18,Visa Overstay,1,,Issued,0
7700,92341,2025-05-16,Visa Overstay,22,2025-06-12,Executed,0
7701,20697,2025-03-26,Fraudulent Documents,12,,Appealed,0
7702,99090,2025-03-11,Other,20,2025-04-27,Executed,0
7703,96429,2025-11-12,Trafficking Involvement,1,,Issued,0
7704,120138,2025-10-23,Visa Overstay,3,2025-11-14,Executed,0
7705,83080,2025-12-04,Security Threat,21,,Appealed,0
7706,72815,2025-12-20,Visa Overstay,2,,Appealed,0
7707,110084,2025-06-10,Failed Asylum,18,,Issued,0
7708,33697,2025-12-01,Visa Overstay,17,,Issued,0
7709,43468,2025-10-17,Criminal Offense,12,,Appealed,0
7710,52963,2025-06-11,Visa Overstay,17,,Appealed,0
7711,39107,2025-08-20,Security Threat,26,2025-09-06,Executed,0
7712,74779,2025-04-22,Criminal Offense,1,2025-05-02,Executed,1
7713,142561,2025-05-22,Fraudulent Documents,3,,Appealed,0
7714,59012,2025-12-22,Criminal Offense,3,,Issued,0
7715,84081,2025-03-23,Failed Asylum,3,2025-05-23,Executed,0
7716,1532,2025-11-07,Failed Asylum,16,,Issued,0
7717,52928,2025-11-11,Visa Overstay,1,2025-12-23,Executed,0
7718,94117,2025-06-13,Security Threat,1,,Issued,0
7719,134417,2025-12-17,Visa Overstay,3,2025-12-31,Executed,1
7720,20824,2025-06-26,Visa Overstay,6,2025-07-18,Executed,0
7721,149972,2025-06-11,Visa Overstay,1,,Appealed,0
7722,44343,2025-07-07,Visa Overstay,6,2025-09-14,Executed,1
7723,101822,2025-10-28,Failed Asylum,17,,Appealed,0
7724,19588,2025-02-24,Visa Overstay,1,2025-05-10,Executed,0
7725,142224,2025-03-09,Criminal Offense,1,2025-06-03,Executed,0
7726,124703,2025-09-07,Visa Overstay,1,,Stayed,0
7727,95862,2025-04-27,Visa Overstay,6,,Stayed,1
7728,106591,2025-11-24,Unauthorized Work,1,,Issued,0
7729,5965,2025-04-03,Visa Overstay,3,,Appealed,0
7730,107422,2025-07-12,Visa Overstay,23,,Issued,0
7731,68606,2025-07-23,Failed Asylum,3,2025-09-27,Executed,0
7732,137202,2025-04-15,Fraudulent Documents,3,2025-05-19,Executed,0
7733,85130,2025-01-03,Criminal Offense,16,2025-01-18,Executed,0
7734,13954,2025-10-23,Visa Overstay,12,,Stayed,0
7735,27393,2025-05-11,Failed Asylum,18,2025-05-30,Executed,0
7736,60554,2025-08-17,Failed Asylum,3,,Issued,0
7737,126057,2025-09-02,Fraudulent Documents,27,,Stayed,0
7738,121691,2025-09-28,Failed Asylum,16,,Cancelled,0
7739,16940,2025-02-06,Security Threat,20,,Stayed,0
7740,72409,2025-10-09,Fraudulent Documents,1,,Appealed,1
7741,85200,2025-01-12,Visa Overstay,17,2025-02-14,Executed,1
7742,92020,2025-08-18,Visa Overstay,1,,Appealed,1
7743,148490,2025-05-08,Visa Overstay,1,,Appealed,0
7744,62317,2025-07-05,Visa Overstay,16,,Appealed,0
7745,57853,2025-08-04,Visa Overstay,1,,Cancelled,1
7746,56561,2025-02-10,Failed Asylum,3,,Issued,0
7747,130002,2025-10-25,Failed Asylum,3,,Appealed,0
7748,11964,2025-08-22,Trafficking Involvement,16,,Appealed,0
7749,29339,2025-03-17,Security Threat,1,2025-03-31,Executed,0
7750,100367,2025-10-12,Visa Overstay,2,,Stayed,1
7751,52836,2025-04-08,Visa Overstay,1,,Issued,0
7752,106489,2025-05-04,Trafficking Involvement,4,2025-05-28,Executed,0
7753,1975,2025-08-14,Visa Overstay,16,,Cancelled,0
7754,23223,2025-12-11,Failed Asylum,3,,Issued,0
7755,146960,2025-01-19,Fraudulent Documents,5,,Stayed,1
7756,328,2025-04-18,Fraudulent Documents,3,2025-05-28,Executed,0
7757,31717,2025-09-08,Failed Asylum,3,,Appealed,0
7758,40936,2025-08-14,Fraudulent Documents,1,,Issued,0
7759,128826,2025-11-17,Visa Overstay,12,2025-12-23,Executed,0
7760,78771,2025-05-16,Visa Overstay,16,2025-05-27,Executed,0
7761,10198,2025-04-09,Visa Overstay,19,,Stayed,0
7762,21102,2025-06-09,Failed Asylum,3,2025-08-06,Executed,1
7763,52920,2025-03-05,Unauthorized Work,17,2025-04-16,Executed,1
7764,46627,2025-07-21,Criminal Offense,1,,Appealed,0
7765,16813,2025-05-17,Failed Asylum,16,2025-07-04,Executed,0
7766,11302,2025-01-01,Fraudulent Documents,16,2025-01-16,Executed,0
7767,118295,2025-07-06,Criminal Offense,30,,Appealed,1
7768,81789,2025-04-28,Unauthorized Work,17,,Cancelled,0
7769,75742,2025-01-02,Failed Asylum,3,,Stayed,0
7770,55219,2025-12-07,Visa Overstay,4,,Issued,1
7771,125756,2025-08-03,Fraudulent Documents,1,,Issued,0
7772,54891,2025-11-22,Failed Asylum,19,2025-12-09,Executed,0
7773,72815,2025-01-26,Visa Overstay,2,,Appealed,0
7774,39066,2025-01-21,Trafficking Involvement,1,,Issued,0
7775,111126,2025-01-04,Visa Overstay,44,2025-02-15,Executed,0
7776,3463,2025-08-17,Security Threat,6,,Stayed,0
7777,102812,2025-03-22,Criminal Offense,1,2025-05-04,Executed,0
7778,82525,2025-10-04,Failed Asylum,23,2025-11-14,Executed,0
7779,40955,2025-06-23,Criminal Offense,1,,Appealed,0
7780,67268,2025-10-22,Visa Overstay,1,2025-12-20,Executed,0
7781,37949,2025-11-17,Visa Overstay,11,,Appealed,0
7782,20803,2025-09-02,Failed Asylum,3,,Cancelled,0
7783,81391,2025-02-08,Trafficking Involvement,3,2025-04-04,Executed,0
7784,23938,2025-09-08,Criminal Offense,1,2025-11-14,Executed,0
7785,33329,2025-09-27,Failed Asylum,19,2025-11-03,Executed,1
7786,149017,2025-10-06,Visa Overstay,5,2025-12-10,Executed,0
7787,94609,2025-11-16,Criminal Offense,1,,Appealed,0
7788,103594,2025-10-12,Failed Asylum,3,,Stayed,0
7789,84162,2025-05-08,Visa Overstay,2,,Cancelled,0
7790,131324,2025-07-09,Visa Overstay,3,2025-09-28,Executed,0
7791,24615,2025-01-24,Unauthorized Work,16,2025-04-23,Executed,0
7792,35368,2025-04-27,Unauthorized Work,3,,Cancelled,0
7793,35561,2025-01-28,Criminal Offense,43,,Stayed,0
7794,76938,2025-09-18,Other,1,2025-11-01,Executed,0
7795,124440,2025-04-28,Failed Asylum,16,,Appealed,0
7796,61892,2025-09-13,Failed Asylum,16,2025-10-27,Executed,0
7797,130540,2025-09-22,Visa Overstay,1,2025-10-05,Executed,1
7798,66608,2025-12-06,Visa Overstay,23,,Issued,1
7799,23462,2025-09-05,Security Threat,1,,Stayed,0
7800,133498,2025-11-04,Fraudulent Documents,16,,Appealed,0
7801,70069,2025-08-15,Visa Overstay,1,,Appealed,1
7802,122298,2025-01-17,Failed Asylum,3,,Issued,0
7803,35634,2025-05-26,Visa Overstay,1,,Issued,1
7804,32964,2025-05-18,Visa Overstay,2,,Issued,0
7805,80903,2025-09-17,Visa Overstay,2,2025-10-27,Executed,0
7806,63111,2025-07-17,Failed Asylum,1,,Appealed,0
7807,119408,2025-10-07,Visa Overstay,1,2025-11-07,Executed,1
7808,143908,2025-10-12,Visa Overstay,16,2025-11-11,Executed,0
7809,61881,2025-03-23,Visa Overstay,43,,Stayed,0
7810,103332,2025-03-21,Fraudulent Documents,1,,Stayed,0
7811,135710,2025-03-19,Security Threat,26,,Issued,0
7812,7612,2025-12-14,Visa Overstay,6,,Issued,0
7813,123356,2025-05-26,Visa Overstay,1,2025-06-18,Executed,1
7814,90678,2025-10-11,Failed Asylum,41,2025-11-14,Executed,0
7815,149498,2025-06-23,Visa Overstay,6,,Issued,1
7816,3919,2025-12-06,Failed Asylum,22,,Issued,0
7817,67225,2025-03-04,Failed Asylum,3,2025-03-27,Executed,0
7818,100320,2025-12-10,Unauthorized Work,3,,Issued,0
7819,118777,2025-04-04,Other,1,,Appealed,0
7820,9004,2025-02-27,Failed Asylum,1,2025-03-07,Executed,0
7821,70985,2025-01-25,Unauthorized Work,3,,Cancelled,0
7822,27766,2025-06-01,Unauthorized Work,20,,Cancelled,0
7823,5493,2025-09-27,Visa Overstay,3,2025-11-16,Executed,0
7824,9566,2025-01-03,Visa Overstay,1,,Stayed,1
7825,25543,2025-01-10,Other,3,,Cancelled,0
7826,123030,2025-08-02,Visa Overstay,18,,Issued,0
7827,66427,2025-12-17,Visa Overstay,3,,Issued,1
7828,127945,2025-04-10,Failed Asylum,3,2025-06-17,Executed,0
7829,25508,2025-08-28,Unauthorized Work,14,2025-09-15,Executed,0
7830,116768,2025-01-03,Visa Overstay,1,,Issued,1
7831,96918,2025-08-05,Failed Asylum,41,,Appealed,0
7832,58413,2025-11-17,Fraudulent Documents,18,,Issued,0
7833,80735,2025-10-17,Failed Asylum,3,,Appealed,0
7834,8848,2025-12-16,Security Threat,1,,Stayed,0
7835,54902,2025-07-06,Visa Overstay,1,,Issued,0
7836,29975,2025-06-12,Visa Overstay,2,2025-07-02,Executed,0
7837,39190,2025-09-20,Failed Asylum,3,2025-12-12,Executed,1
7838,92273,2025-07-02,Visa Overstay,1,2025-07-25,Executed,1
7839,131210,2025-08-08,Trafficking Involvement,6,,Cancelled,0
7840,29442,2025-06-26,Visa Overstay,6,,Issued,1
7841,29123,2025-04-16,Trafficking Involvement,3,2025-06-18,Executed,0
7842,29561,2025-09-20,Visa Overstay,1,,Appealed,0
7843,53580,2025-04-01,Trafficking Involvement,25,,Cancelled,0
7844,116356,2025-02-11,Failed Asylum,17,,Cancelled,0
7845,110211,2025-09-03,Failed Asylum,22,,Cancelled,0
7846,78387,2025-09-02,Visa Overstay,4,,Stayed,0
7847,74190,2025-01-11,Visa Overstay,6,2025-03-25,Executed,0
7848,27750,2025-08-16,Visa Overstay,3,,Issued,0
7849,109232,2025-12-28,Visa Overstay,5,,Issued,0
7850,98280,2025-03-28,Security Threat,1,,Stayed,0
7851,23982,2025-08-07,Visa Overstay,1,,Stayed,1
7852,128140,2025-08-20,Security Threat,1,2025-10-19,Executed,0
7853,57442,2025-03-06,Unauthorized Work,6,,Appealed,0
7854,129030,2025-04-12,Fraudulent Documents,1,2025-04-29,Executed,0
7855,38482,2025-09-19,Other,16,,Stayed,0
7856,144793,2025-04-03,Security Threat,1,,Stayed,0
7857,46358,2025-05-15,Visa Overstay,21,,Issued,0
7858,71390,2025-06-16,Trafficking Involvement,1,,Issued,0
7859,114233,2025-07-04,Visa Overstay,1,2025-09-05,Executed,1
7860,35535,2025-05-18,Trafficking Involvement,1,2025-07-14,Executed,0
7861,44353,2025-01-01,Visa Overstay,3,,Stayed,0
7862,120456,2025-06-13,Failed Asylum,3,,Appealed,0
7863,88266,2025-10-23,Visa Overstay,27,,Appealed,1
7864,38522,2025-09-16,Fraudulent Documents,16,,Issued,1
7865,96701,2025-02-18,Visa Overstay,6,,Appealed,0
7866,47365,2025-12-12,Security Threat,1,,Appealed,0
7867,29047,2025-12-23,Visa Overstay,1,,Issued,1
7868,102620,2025-03-13,Criminal Offense,1,,Issued,1
7869,140517,2025-01-10,Fraudulent Documents,2,,Issued,0
7870,70864,2025-01-01,Visa Overstay,6,2025-02-01,Executed,1
7871,44255,2025-07-03,Failed Asylum,3,2025-09-25,Executed,1
7872,19942,2025-07-24,Unauthorized Work,6,,Appealed,1
7873,93966,2025-09-01,Trafficking Involvement,18,,Cancelled,0
7874,56649,2025-01-20,Unauthorized Work,4,,Issued,0
7875,136428,2025-03-10,Failed Asylum,3,,Cancelled,0
7876,102836,2025-03-13,Other,6,,Issued,0
7877,46879,2025-10-06,Failed Asylum,3,,Appealed,0
7878,142156,2025-11-11,Criminal Offense,1,,Issued,1
7879,51085,2025-09-08,Criminal Offense,43,,Appealed,0
7880,7696,2025-08-23,Visa Overstay,1,,Cancelled,1
7881,111534,2025-09-21,Visa Overstay,19,,Stayed,1
7882,140693,2025-12-23,Criminal Offense,19,,Issued,0
7883,37926,2025-12-10,Criminal Offense,1,,Stayed,0
7884,102734,2025-06-20,Failed Asylum,17,,Appealed,0
7885,146859,2025-12-25,Failed Asylum,3,,Issued,0
7886,7006,2025-01-02,Failed Asylum,3,2025-01-20,Executed,0
7887,147233,2025-12-15,Security Threat,2,,Issued,0
7888,5023,2025-05-16,Fraudulent Documents,1,2025-07-22,Executed,0
7889,130331,2025-06-02,Security Threat,3,,Issued,0
7890,97490,2025-05-02,Visa Overstay,1,,Issued,0
7891,133901,2025-02-03,Visa Overstay,20,2025-03-25,Executed,1
7892,107571,2025-11-18,Failed Asylum,3,2025-11-29,Executed,1
7893,119925,2025-09-24,Failed Asylum,16,,Appealed,1
7894,138776,2025-06-18,Unauthorized Work,16,,Stayed,0
7895,34053,2025-11-04,Failed Asylum,3,,Stayed,0
7896,2215,2025-07-11,Unauthorized Work,1,,Cancelled,0
7897,12527,2025-10-04,Criminal Offense,11,,Appealed,0
7898,27713,2025-01-05,Visa Overstay,16,2025-01-23,Executed,0
7899,81550,2025-01-18,Security Threat,3,2025-02-16,Executed,0
7900,86474,2025-11-02,Failed Asylum,16,2025-11-27,Executed,0
7901,38599,2025-11-10,Failed Asylum,23,,Issued,0
7902,19015,2025-12-13,Criminal Offense,1,,Issued,0
7903,108519,2025-02-06,Visa Overstay,3,,Appealed,1
7904,100642,2025-01-23,Criminal Offense,1,2025-02-16,Executed,0
7905,55452,2025-03-16,Visa Overstay,11,,Issued,0
7906,139112,2025-09-08,Visa Overstay,1,,Appealed,0
7907,75936,2025-09-20,Fraudulent Documents,4,2025-11-24,Executed,0
7908,15850,2025-03-18,Failed Asylum,3,,Appealed,0
7909,69669,2025-05-02,Visa Overstay,17,,Stayed,0
7910,58922,2025-11-10,Visa Overstay,19,2025-12-23,Executed,0
7911,22505,2025-01-07,Failed Asylum,17,,Stayed,0
7912,111644,2025-05-10,Unauthorized Work,3,,Issued,0
7913,7030,2025-08-19,Visa Overstay,27,2025-09-04,Executed,1
7914,134093,2025-09-23,Criminal Offense,1,2025-12-04,Executed,0
7915,108245,2025-05-21,Unauthorized Work,27,,Stayed,0
7916,136650,2025-01-17,Fraudulent Documents,6,,Appealed,0
7917,90495,2025-07-26,Criminal Offense,3,,Appealed,1
7918,116540,2025-02-08,Failed Asylum,2,,Cancelled,0
7919,120502,2025-10-02,Visa Overstay,2,2025-11-11,Executed,0
7920,112464,2025-11-26,Failed Asylum,3,2025-12-12,Executed,0
7921,96095,2025-03-19,Fraudulent Documents,8,,Appealed,1
7922,132587,2025-01-02,Visa Overstay,17,2025-02-03,Executed,0
7923,147813,2025-07-21,Visa Overstay,1,2025-09-15,Executed,0
7924,35055,2025-01-28,Criminal Offense,43,2025-03-29,Executed,0
7925,134493,2025-06-21,Failed Asylum,3,2025-08-01,Executed,0
7926,12766,2025-06-09,Visa Overstay,27,,Cancelled,0
7927,44024,2025-05-11,Visa Overstay,1,,Stayed,0
7928,41175,2025-04-25,Visa Overstay,3,,Issued,0
7929,90115,2025-06-05,Security Threat,1,2025-09-01,Executed,0
7930,3991,2025-11-06,Failed Asylum,3,2025-12-05,Executed,0
7931,39580,2025-01-09,Failed Asylum,19,,Appealed,0
7932,55700,2025-06-09,Visa Overstay,3,2025-07-16,Executed,1
7933,40831,2025-05-15,Failed Asylum,2,2025-06-17,Executed,0
7934,105410,2025-07-17,Visa Overstay,1,2025-07-29,Executed,0
7935,77730,2025-05-17,Failed Asylum,19,2025-06-23,Executed,0
7936,100914,2025-03-06,Failed Asylum,1,,Issued,0
7937,148895,2025-06-20,Criminal Offense,2,2025-08-31,Executed,0
7938,98556,2025-05-11,Failed Asylum,3,2025-07-23,Executed,0
7939,146024,2025-02-25,Fraudulent Documents,6,,Appealed,0
7940,132296,2025-05-06,Trafficking Involvement,1,2025-06-15,Executed,0
7941,130640,2025-05-16,Visa Overstay,1,,Issued,0
7942,96530,2025-08-27,Unauthorized Work,2,,Appealed,1
7943,121846,2025-03-12,Failed Asylum,3,,Issued,1
7944,124978,2025-08-16,Visa Overstay,3,2025-11-08,Executed,1
7945,104171,2025-11-03,Security Threat,6,2025-12-26,Executed,0
7946,116225,2025-10-16,Failed Asylum,18,,Issued,0
7947,9423,2025-05-03,Criminal Offense,1,,Stayed,0
7948,19342,2025-02-10,Other,5,,Stayed,1
7949,82102,2025-03-06,Security Threat,17,,Stayed,0
7950,101608,2025-03-21,Unauthorized Work,21,2025-04-08,Executed,0
7951,16953,2025-02-04,Fraudulent Documents,6,,Cancelled,0
7952,138570,2025-03-19,Failed Asylum,23,2025-05-16,Executed,0
7953,8186,2025-01-26,Fraudulent Documents,1,,Appealed,1
7954,101462,2025-05-06,Other,1,,Cancelled,1
7955,35450,2025-11-17,Visa Overstay,1,2025-12-10,Executed,1
7956,25699,2025-05-01,Criminal Offense,30,,Issued,0
7957,136789,2025-06-14,Failed Asylum,3,,Cancelled,1
7958,145212,2025-12-07,Visa Overstay,27,,Issued,0
7959,131081,2025-08-01,Failed Asylum,3,,Cancelled,0
7960,118225,2025-12-08,Visa Overstay,3,,Issued,0
7961,147689,2025-05-13,Visa Overstay,2,,Cancelled,1
7962,115296,2025-05-09,Visa Overstay,1,2025-06-03,Executed,1
7963,88164,2025-09-24,Fraudulent Documents,1,2025-11-11,Executed,0
7964,35362,2025-01-26,Failed Asylum,3,,Stayed,0
7965,71054,2025-12-14,Security Threat,1,,Cancelled,0
7966,50057,2025-10-07,Failed Asylum,17,,Cancelled,0
7967,82308,2025-02-19,Visa Overstay,42,,Appealed,0
7968,58363,2025-11-04,Visa Overstay,1,,Issued,1
7969,52512,2025-06-19,Visa Overstay,4,,Cancelled,1
7970,3794,2025-02-24,Fraudulent Documents,19,2025-03-21,Executed,0
7971,19007,2025-09-24,Unauthorized Work,2,2025-12-16,Executed,0
7972,52624,2025-11-04,Other,1,,Stayed,1
7973,123588,2025-11-08,Visa Overstay,12,,Issued,0
7974,16275,2025-09-12,Visa Overstay,5,,Cancelled,0
7975,43120,2025-11-23,Visa Overstay,30,,Appealed,0
7976,24782,2025-01-27,Fraudulent Documents,1,,Stayed,0
7977,145868,2025-11-02,Criminal Offense,18,,Cancelled,1
7978,35966,2025-06-06,Failed Asylum,22,2025-06-16,Executed,0
7979,99238,2025-03-10,Unauthorized Work,1,,Issued,0
7980,11911,2025-05-15,Other,4,2025-07-20,Executed,0
7981,125172,2025-04-15,Fraudulent Documents,1,2025-07-05,Executed,0
7982,87435,2025-07-27,Unauthorized Work,1,,Cancelled,0
7983,92877,2025-08-02,Unauthorized Work,5,,Appealed,0
7984,122208,2025-10-14,Fraudulent Documents,1,,Issued,0
7985,96262,2025-04-05,Criminal Offense,19,,Cancelled,0
7986,68477,2025-03-09,Visa Overstay,1,,Appealed,1
7987,116700,2025-04-04,Visa Overstay,1,,Appealed,1
7988,80319,2025-09-16,Visa Overstay,44,,Stayed,0
7989,149461,2025-08-01,Security Threat,1,,Appealed,0
7990,30719,2025-02-26,Other,2,,Appealed,0
7991,27893,2025-05-25,Visa Overstay,5,2025-08-09,Executed,0
7992,96848,2025-09-04,Other,6,2025-10-20,Executed,0
7993,71111,2025-06-16,Visa Overstay,1,,Appealed,0
7994,148592,2025-08-09,Unauthorized Work,2,,Appealed,0
7995,141198,2025-03-06,Security Threat,3,,Appealed,0
7996,62289,2025-02-13,Other,1,,Appealed,0
7997,96252,2025-06-03,Visa Overstay,3,,Stayed,0
7998,88768,2025-12-25,Visa Overstay,6,,Appealed,0
7999,54567,2025-02-07,Fraudulent Documents,30,2025-03-15,Executed,0
8000,31173,2025-11-05,Failed Asylum,18,,Issued,0
8001,122230,2025-04-12,Failed Asylum,4,,Stayed,0
8002,115336,2025-07-18,Fraudulent Documents,16,,Stayed,1
8003,148874,2025-11-10,Unauthorized Work,4,,Stayed,0
8004,72078,2025-03-18,Failed Asylum,3,,Stayed,1
8005,146544,2025-12-15,Criminal Offense,19,,Issued,0
8006,93303,2025-05-13,Visa Overstay,2,2025-06-18,Executed,0
8007,20754,2025-07-20,Trafficking Involvement,48,2025-09-30,Executed,0
